network,station,latitude,longitude,start_year,end_year,smap_lat,smap_lon,chirps25_lat,chirps25_lon,chirps05_lat,chirps05_lon,MAP,location,MEAN_PET,AI,era5_lat,era5_lon,MAT,LAI_max,LAI_mean
SOILSCAPE,node413,38.43064,-120.96786,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node413')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
SOILSCAPE,node414,38.43003,-120.9675,2012,2016,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node414')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
SOILSCAPE,node415,38.43064,-120.96669,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node415')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
SOILSCAPE,node416,38.43058,-120.967,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node416')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
SOILSCAPE,node417,38.43081,-120.96736,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node417')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
SOILSCAPE,node418,38.43078,-120.96808,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node418')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
SOILSCAPE,node419,38.43033,-120.96736,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node419')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
SOILSCAPE,node420,38.43031,-120.96786,2012,2017,38.499725,-120.80913,38.375,-120.875,38.424995,-120.975006,496.31585693359375,"('SOILSCAPE', 'node420')",1178.223876953125,0.4212407053038693,38.25,-120.75,15.416382,2.29200004,1.0175897622974899
SOILSCAPE,node500,38.14747,-120.7874,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node500')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node501,38.14956,-120.78846,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node501')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node502,38.14887,-120.78742,2012,2016,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node502')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node503,38.14879,-120.78625,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node503')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.980000024,0.7358022476530556
SOILSCAPE,node504,38.14915,-120.78587,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node504')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.980000024,0.7358022476530556
SOILSCAPE,node505,38.14956,-120.78559,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node505')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.980000024,0.7358022476530556
SOILSCAPE,node506,38.15018,-120.78547,2012,2017,38.14157,-120.80913,38.125,-120.875,38.174995,-120.77501,573.6758422851562,"('SOILSCAPE', 'node506')",1221.9251708984375,0.4694852483179089,38.25,-120.75,15.416382,,
SOILSCAPE,node507,38.14868,-120.78858,2012,2015,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node507')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node508,38.1481,-120.78728,2012,2016,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node508')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node509,38.14792,-120.78558,2012,2016,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node509')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node510,38.14805,-120.78517,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node510')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node511,38.14878,-120.788,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node511')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node512,38.1482,-120.78649,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node512')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node513,38.14846,-120.78554,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node513')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.980000024,0.7358022476530556
SOILSCAPE,node514,38.14806,-120.78932,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node514')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node515,38.1476,-120.78754,2012,2016,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node515')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node516,38.14599,-120.78764,2012,2015,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node516')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,,
SOILSCAPE,node517,38.147,-120.78844,2012,2015,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node517')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node518,38.14595,-120.78686,2012,2017,38.14157,-120.80913,38.125,-120.875,38.125,-120.77501,492.2363586425781,"('SOILSCAPE', 'node518')",1232.163330078125,0.399489537325679,38.25,-120.75,15.416382,1.652000012,0.5638808205461742
SOILSCAPE,node700,38.17243,-120.80512,2012,2017,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node700')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,,
SOILSCAPE,node701,38.17225,-120.80366,2012,2016,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node701')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,1.632000008,0.739544958434911
SOILSCAPE,node702,38.17339,-120.80694,2012,2015,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node702')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,,
SOILSCAPE,node703,38.17353,-120.8064,2012,2015,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node703')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,,
SOILSCAPE,node704,38.17322,-120.80656,2012,2016,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node704')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,,
SOILSCAPE,node705,38.1728,-120.80678,2012,2015,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node705')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,,
SOILSCAPE,node706,38.17293,-120.80504,2012,2015,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node706')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,1.632000008,0.739544958434911
SOILSCAPE,node707,38.17231,-120.80622,2012,2016,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node707')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,,
SOILSCAPE,node708,38.17172,-120.80617,2012,2017,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node708')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,,
SOILSCAPE,node709,38.17216,-120.80663,2012,2017,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node709')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,,
SOILSCAPE,node710,38.17188,-120.80498,2012,2017,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node710')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,,
SOILSCAPE,node711,38.1727,-120.80281,2012,2015,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node711')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,1.632000008,0.739544958434911
SOILSCAPE,node712,38.17261,-120.80425,2012,2017,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node712')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,1.632000008,0.739544958434911
SOILSCAPE,node713,38.17243,-120.80475,2012,2017,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node713')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,,
SOILSCAPE,node715,38.17243,-120.80219,2012,2014,38.14157,-120.80913,38.125,-120.875,38.174995,-120.825005,491.5650939941406,"('SOILSCAPE', 'node715')",1221.9251708984375,0.4022873950887766,38.25,-120.75,15.416382,1.632000008,0.739544958434911
SOILSCAPE,node800,38.50601,-120.79766,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node800')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,1.672000012,0.9366118554564846
SOILSCAPE,node801,38.50659,-120.79779,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node801')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node802,38.50719,-120.79735,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node802')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node803,38.50725,-120.7983,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node803')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node804,38.50733,-120.79675,2013,2014,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node804')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node805,38.50689,-120.79652,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node805')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node806,38.50656,-120.79511,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node806')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node807,38.50718,-120.79488,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node807')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node808,38.50657,-120.79684,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node808')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node809,38.50623,-120.79697,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node809')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node810,38.50623,-120.79557,2013,2014,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node810')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node811,38.50591,-120.79559,2013,2014,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node811')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node812,38.50571,-120.7966,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node812')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node813,38.50561,-120.79608,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node813')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node814,38.50545,-120.79639,2013,2014,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node814')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node815,38.50565,-120.79755,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node815')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,1.672000012,0.9366118554564846
SOILSCAPE,node816,38.50514,-120.79788,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node816')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,1.672000012,0.9366118554564846
SOILSCAPE,node817,38.50528,-120.79679,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node817')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,1.672000012,0.9366118554564846
SOILSCAPE,node818,38.50478,-120.79748,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node818')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,1.672000012,0.9366118554564846
SOILSCAPE,node819,38.50573,-120.79812,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node819')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,1.672000012,0.9366118554564846
SOILSCAPE,node820,38.50653,-120.79897,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node820')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,1.672000012,0.9366118554564846
SOILSCAPE,node821,38.50568,-120.79909,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node821')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,1.672000012,0.9366118554564846
SOILSCAPE,node822,38.50444,-120.79913,2013,2014,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node822')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,1.672000012,0.9366118554564846
SOILSCAPE,node825,38.50438,-120.79798,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node825')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,1.672000012,0.9366118554564846
SOILSCAPE,node827,38.50799,-120.79449,2013,2015,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node827')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.556000004,1.1903872917883924
SOILSCAPE,node828,38.50612,-120.79403,2013,2014,38.499725,-120.80913,38.625,-120.875,38.524994,-120.77501,813.4420166015625,"('SOILSCAPE', 'node828')",1243.3831787109375,0.6542166811721618,38.75,-120.75,14.261322,2.300000028,1.2388649201397284
SOILSCAPE,node900,38.39333,-120.90566,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node900')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.824000056,1.1639088844683152
SOILSCAPE,node901,38.39311,-120.90609,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node901')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.824000056,1.1639088844683152
SOILSCAPE,node902,38.39351,-120.90547,2013,2016,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node902')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.824000056,1.1639088844683152
SOILSCAPE,node903,38.39343,-120.90485,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node903')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.824000056,1.1639088844683152
SOILSCAPE,node904,38.39322,-120.90524,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node904')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.824000056,1.1639088844683152
SOILSCAPE,node905,38.39306,-120.90474,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node905')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.824000056,1.1639088844683152
SOILSCAPE,node906,38.39268,-120.90612,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node906')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.9880000360000003,1.2290306749612312
SOILSCAPE,node907,38.39262,-120.90575,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node907')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.9880000360000003,1.2290306749612312
SOILSCAPE,node908,38.39277,-120.90546,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node908')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.824000056,1.1639088844683152
SOILSCAPE,node909,38.39254,-120.90436,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node909')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.824000056,1.1639088844683152
SOILSCAPE,node910,38.39241,-120.90538,2013,2015,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node910')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.9880000360000003,1.2290306749612312
SOILSCAPE,node911,38.39205,-120.90555,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node911')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.9880000360000003,1.2290306749612312
SOILSCAPE,node912,38.39206,-120.9047,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node912')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.9880000360000003,1.2290306749612312
SOILSCAPE,node913,38.39226,-120.90536,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node913')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.9880000360000003,1.2290306749612312
SOILSCAPE,node914,38.39148,-120.90571,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node914')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.8480000239999996,1.1966051699283673
SOILSCAPE,node915,38.39125,-120.90613,2013,2017,38.499725,-120.80913,38.375,-120.875,38.375,-120.925,562.4837646484375,"('SOILSCAPE', 'node915')",1183.7633056640625,0.4751657379115141,38.25,-120.75,15.416382,2.8480000239999996,1.1966051699283673
